# version=PROB-62-v1.0.0
# fields=id|category|name|speeds
003774|box_n4_H18|b001738|4,6,11,13
003775|box_n4_H18|b001739|4,6,11,14
003776|box_n4_H18|b001740|4,6,11,15
003777|box_n4_H18|b001741|4,6,11,16
003778|box_n4_H18|b001742|4,6,11,17
003779|box_n4_H18|b001743|4,6,11,18
003780|box_n4_H18|b001744|4,6,12,13
003781|box_n4_H18|b001745|4,6,12,15
003782|box_n4_H18|b001746|4,6,12,17
003783|box_n4_H18|b001747|4,6,13,14
003784|box_n4_H18|b001748|4,6,13,15
003785|box_n4_H18|b001749|4,6,13,16
003786|box_n4_H18|b001750|4,6,13,17
003787|box_n4_H18|b001751|4,6,13,18
003788|box_n4_H18|b001752|4,6,14,15
003789|box_n4_H18|b001753|4,6,14,17
003790|box_n4_H18|b001754|4,6,15,16
003791|box_n4_H18|b001755|4,6,15,17
003792|box_n4_H18|b001756|4,6,15,18
003793|box_n4_H18|b001757|4,6,16,17
003794|box_n4_H18|b001758|4,6,17,18
003795|box_n4_H18|b001759|4,7,8,9
003796|box_n4_H18|b001760|4,7,8,10
003797|box_n4_H18|b001761|4,7,8,11
003798|box_n4_H18|b001762|4,7,8,12
003799|box_n4_H18|b001763|4,7,8,13
003800|box_n4_H18|b001764|4,7,8,14
003801|box_n4_H18|b001765|4,7,8,15
003802|box_n4_H18|b001766|4,7,8,16
003803|box_n4_H18|b001767|4,7,8,17
003804|box_n4_H18|b001768|4,7,8,18
003805|box_n4_H18|b001769|4,7,9,10
003806|box_n4_H18|b001770|4,7,9,11
003807|box_n4_H18|b001771|4,7,9,12
003808|box_n4_H18|b001772|4,7,9,13
003809|box_n4_H18|b001773|4,7,9,14
003810|box_n4_H18|b001774|4,7,9,15
003811|box_n4_H18|b001775|4,7,9,16
003812|box_n4_H18|b001776|4,7,9,17
003813|box_n4_H18|b001777|4,7,9,18
003814|box_n4_H18|b001778|4,7,10,11
003815|box_n4_H18|b001779|4,7,10,12
003816|box_n4_H18|b001780|4,7,10,13
003817|box_n4_H18|b001781|4,7,10,14
003818|box_n4_H18|b001782|4,7,10,15
003819|box_n4_H18|b001783|4,7,10,16
003820|box_n4_H18|b001784|4,7,10,17
003821|box_n4_H18|b001785|4,7,10,18
003822|box_n4_H18|b001786|4,7,11,12
003823|box_n4_H18|b001787|4,7,11,13
003824|box_n4_H18|b001788|4,7,11,14
003825|box_n4_H18|b001789|4,7,11,15
003826|box_n4_H18|b001790|4,7,11,16
003827|box_n4_H18|b001791|4,7,11,17
003828|box_n4_H18|b001792|4,7,11,18
003829|box_n4_H18|b001793|4,7,12,13
003830|box_n4_H18|b001794|4,7,12,14
003831|box_n4_H18|b001795|4,7,12,15
003832|box_n4_H18|b001796|4,7,12,16
003833|box_n4_H18|b001797|4,7,12,17
003834|box_n4_H18|b001798|4,7,12,18
003835|box_n4_H18|b001799|4,7,13,14
003836|box_n4_H18|b001800|4,7,13,15
003837|box_n4_H18|b001801|4,7,13,16
003838|box_n4_H18|b001802|4,7,13,17
003839|box_n4_H18|b001803|4,7,13,18
003840|box_n4_H18|b001804|4,7,14,15
003841|box_n4_H18|b001805|4,7,14,16
003842|box_n4_H18|b001806|4,7,14,17
003843|box_n4_H18|b001807|4,7,14,18
003844|box_n4_H18|b001808|4,7,15,16
003845|box_n4_H18|b001809|4,7,15,17
003846|box_n4_H18|b001810|4,7,15,18
003847|box_n4_H18|b001811|4,7,16,17
003848|box_n4_H18|b001812|4,7,16,18
003849|box_n4_H18|b001813|4,7,17,18
003850|box_n4_H18|b001814|4,8,9,10
003851|box_n4_H18|b001815|4,8,9,11
003852|box_n4_H18|b001816|4,8,9,12
003853|box_n4_H18|b001817|4,8,9,13
003854|box_n4_H18|b001818|4,8,9,14
003855|box_n4_H18|b001819|4,8,9,15
003856|box_n4_H18|b001820|4,8,9,16
003857|box_n4_H18|b001821|4,8,9,17
003858|box_n4_H18|b001822|4,8,9,18
003859|box_n4_H18|b001823|4,8,10,11
003860|box_n4_H18|b001824|4,8,10,13
003861|box_n4_H18|b001825|4,8,10,15
003862|box_n4_H18|b001826|4,8,10,17
003863|box_n4_H18|b001827|4,8,11,12
003864|box_n4_H18|b001828|4,8,11,13
003865|box_n4_H18|b001829|4,8,11,14
003866|box_n4_H18|b001830|4,8,11,15
003867|box_n4_H18|b001831|4,8,11,16
003868|box_n4_H18|b001832|4,8,11,17
003869|box_n4_H18|b001833|4,8,11,18
003870|box_n4_H18|b001834|4,8,12,13
003871|box_n4_H18|b001835|4,8,12,15
003872|box_n4_H18|b001836|4,8,12,17
003873|box_n4_H18|b001837|4,8,13,14
003874|box_n4_H18|b001838|4,8,13,15
003875|box_n4_H18|b001839|4,8,13,16
003876|box_n4_H18|b001840|4,8,13,17
003877|box_n4_H18|b001841|4,8,13,18
003878|box_n4_H18|b001842|4,8,14,15
003879|box_n4_H18|b001843|4,8,14,17
003880|box_n4_H18|b001844|4,8,15,16
003881|box_n4_H18|b001845|4,8,15,17
003882|box_n4_H18|b001846|4,8,15,18
003883|box_n4_H18|b001847|4,8,16,17
003884|box_n4_H18|b001848|4,8,17,18
003885|box_n4_H18|b001849|4,9,10,11
003886|box_n4_H18|b001850|4,9,10,12
003887|box_n4_H18|b001851|4,9,10,13
003888|box_n4_H18|b001852|4,9,10,14
003889|box_n4_H18|b001853|4,9,10,15
003890|box_n4_H18|b001854|4,9,10,16
003891|box_n4_H18|b001855|4,9,10,17
003892|box_n4_H18|b001856|4,9,10,18
003893|box_n4_H18|b001857|4,9,11,12
003894|box_n4_H18|b001858|4,9,11,13
003895|box_n4_H18|b001859|4,9,11,14
003896|box_n4_H18|b001860|4,9,11,15
003897|box_n4_H18|b001861|4,9,11,16
003898|box_n4_H18|b001862|4,9,11,17
003899|box_n4_H18|b001863|4,9,11,18
003900|box_n4_H18|b001864|4,9,12,13
003901|box_n4_H18|b001865|4,9,12,14
003902|box_n4_H18|b001866|4,9,12,15
003903|box_n4_H18|b001867|4,9,12,16
003904|box_n4_H18|b001868|4,9,12,17
003905|box_n4_H18|b001869|4,9,12,18
003906|box_n4_H18|b001870|4,9,13,14
003907|box_n4_H18|b001871|4,9,13,15
003908|box_n4_H18|b001872|4,9,13,16
003909|box_n4_H18|b001873|4,9,13,17
003910|box_n4_H18|b001874|4,9,13,18
003911|box_n4_H18|b001875|4,9,14,15
003912|box_n4_H18|b001876|4,9,14,16
003913|box_n4_H18|b001877|4,9,14,17
003914|box_n4_H18|b001878|4,9,14,18
003915|box_n4_H18|b001879|4,9,15,16
003916|box_n4_H18|b001880|4,9,15,17
003917|box_n4_H18|b001881|4,9,15,18
003918|box_n4_H18|b001882|4,9,16,17
003919|box_n4_H18|b001883|4,9,16,18
003920|box_n4_H18|b001884|4,9,17,18
003921|box_n4_H18|b001885|4,10,11,12
003922|box_n4_H18|b001886|4,10,11,13
003923|box_n4_H18|b001887|4,10,11,14
003924|box_n4_H18|b001888|4,10,11,15
003925|box_n4_H18|b001889|4,10,11,16
003926|box_n4_H18|b001890|4,10,11,17
003927|box_n4_H18|b001891|4,10,11,18
003928|box_n4_H18|b001892|4,10,12,13
003929|box_n4_H18|b001893|4,10,12,15
003930|box_n4_H18|b001894|4,10,12,17
003931|box_n4_H18|b001895|4,10,13,14
003932|box_n4_H18|b001896|4,10,13,15
003933|box_n4_H18|b001897|4,10,13,16
003934|box_n4_H18|b001898|4,10,13,17
003935|box_n4_H18|b001899|4,10,13,18
003936|box_n4_H18|b001900|4,10,14,15
003937|box_n4_H18|b001901|4,10,14,17
003938|box_n4_H18|b001902|4,10,15,16
003939|box_n4_H18|b001903|4,10,15,17
003940|box_n4_H18|b001904|4,10,15,18
003941|box_n4_H18|b001905|4,10,16,17
003942|box_n4_H18|b001906|4,10,17,18
003943|box_n4_H18|b001907|4,11,12,13
003944|box_n4_H18|b001908|4,11,12,14
003945|box_n4_H18|b001909|4,11,12,15
003946|box_n4_H18|b001910|4,11,12,16
003947|box_n4_H18|b001911|4,11,12,17
003948|box_n4_H18|b001912|4,11,12,18
003949|box_n4_H18|b001913|4,11,13,14
003950|box_n4_H18|b001914|4,11,13,15
003951|box_n4_H18|b001915|4,11,13,16
003952|box_n4_H18|b001916|4,11,13,17
003953|box_n4_H18|b001917|4,11,13,18
003954|box_n4_H18|b001918|4,11,14,15
003955|box_n4_H18|b001919|4,11,14,16
003956|box_n4_H18|b001920|4,11,14,17
003957|box_n4_H18|b001921|4,11,14,18
003958|box_n4_H18|b001922|4,11,15,16
003959|box_n4_H18|b001923|4,11,15,17
003960|box_n4_H18|b001924|4,11,15,18
003961|box_n4_H18|b001925|4,11,16,17
003962|box_n4_H18|b001926|4,11,16,18
003963|box_n4_H18|b001927|4,11,17,18
003964|box_n4_H18|b001928|4,12,13,14
003965|box_n4_H18|b001929|4,12,13,15
003966|box_n4_H18|b001930|4,12,13,16
003967|box_n4_H18|b001931|4,12,13,17
003968|box_n4_H18|b001932|4,12,13,18
003969|box_n4_H18|b001933|4,12,14,15
003970|box_n4_H18|b001934|4,12,14,17
003971|box_n4_H18|b001935|4,12,15,16
003972|box_n4_H18|b001936|4,12,15,17
003973|box_n4_H18|b001937|4,12,15,18
003974|box_n4_H18|b001938|4,12,16,17
003975|box_n4_H18|b001939|4,12,17,18
003976|box_n4_H18|b001940|4,13,14,15
003977|box_n4_H18|b001941|4,13,14,16
003978|box_n4_H18|b001942|4,13,14,17
003979|box_n4_H18|b001943|4,13,14,18
003980|box_n4_H18|b001944|4,13,15,16
003981|box_n4_H18|b001945|4,13,15,17
003982|box_n4_H18|b001946|4,13,15,18
003983|box_n4_H18|b001947|4,13,16,17
003984|box_n4_H18|b001948|4,13,16,18
003985|box_n4_H18|b001949|4,13,17,18
003986|box_n4_H18|b001950|4,14,15,16
003987|box_n4_H18|b001951|4,14,15,17
003988|box_n4_H18|b001952|4,14,15,18
003989|box_n4_H18|b001953|4,14,16,17
003990|box_n4_H18|b001954|4,14,17,18
003991|box_n4_H18|b001955|4,15,16,17
003992|box_n4_H18|b001956|4,15,16,18
003993|box_n4_H18|b001957|4,15,17,18
003994|box_n4_H18|b001958|4,16,17,18
003995|box_n4_H18|b001959|5,6,7,8
003996|box_n4_H18|b001960|5,6,7,9
003997|box_n4_H18|b001961|5,6,7,10
003998|box_n4_H18|b001962|5,6,7,11
003999|box_n4_H18|b001963|5,6,7,12
004000|box_n4_H18|b001964|5,6,7,13
004001|box_n4_H18|b001965|5,6,7,14
004002|box_n4_H18|b001966|5,6,7,15
004003|box_n4_H18|b001967|5,6,7,16
004004|box_n4_H18|b001968|5,6,7,17
004005|box_n4_H18|b001969|5,6,7,18
004006|box_n4_H18|b001970|5,6,8,9
004007|box_n4_H18|b001971|5,6,8,10
004008|box_n4_H18|b001972|5,6,8,11
004009|box_n4_H18|b001973|5,6,8,12
004010|box_n4_H18|b001974|5,6,8,13
004011|box_n4_H18|b001975|5,6,8,14
004012|box_n4_H18|b001976|5,6,8,15
004013|box_n4_H18|b001977|5,6,8,16
004014|box_n4_H18|b001978|5,6,8,17
004015|box_n4_H18|b001979|5,6,8,18
004016|box_n4_H18|b001980|5,6,9,10
004017|box_n4_H18|b001981|5,6,9,11
004018|box_n4_H18|b001982|5,6,9,12
004019|box_n4_H18|b001983|5,6,9,13
004020|box_n4_H18|b001984|5,6,9,14
004021|box_n4_H18|b001985|5,6,9,15
004022|box_n4_H18|b001986|5,6,9,16
004023|box_n4_H18|b001987|5,6,9,17
004024|box_n4_H18|b001988|5,6,9,18
004025|box_n4_H18|b001989|5,6,10,11
004026|box_n4_H18|b001990|5,6,10,12
004027|box_n4_H18|b001991|5,6,10,13
004028|box_n4_H18|b001992|5,6,10,14
004029|box_n4_H18|b001993|5,6,10,15
004030|box_n4_H18|b001994|5,6,10,16
004031|box_n4_H18|b001995|5,6,10,17
004032|box_n4_H18|b001996|5,6,10,18
004033|box_n4_H18|b001997|5,6,11,12
004034|box_n4_H18|b001998|5,6,11,13
004035|box_n4_H18|b001999|5,6,11,14
004036|box_n4_H18|b002000|5,6,11,15
004037|box_n4_H18|b002001|5,6,11,16
004038|box_n4_H18|b002002|5,6,11,17
004039|box_n4_H18|b002003|5,6,11,18
004040|box_n4_H18|b002004|5,6,12,13
004041|box_n4_H18|b002005|5,6,12,14
004042|box_n4_H18|b002006|5,6,12,15
004043|box_n4_H18|b002007|5,6,12,16
004044|box_n4_H18|b002008|5,6,12,17
004045|box_n4_H18|b002009|5,6,12,18
004046|box_n4_H18|b002010|5,6,13,14
004047|box_n4_H18|b002011|5,6,13,15
004048|box_n4_H18|b002012|5,6,13,16
004049|box_n4_H18|b002013|5,6,13,17
004050|box_n4_H18|b002014|5,6,13,18
004051|box_n4_H18|b002015|5,6,14,15
004052|box_n4_H18|b002016|5,6,14,16
004053|box_n4_H18|b002017|5,6,14,17
004054|box_n4_H18|b002018|5,6,14,18
004055|box_n4_H18|b002019|5,6,15,16
004056|box_n4_H18|b002020|5,6,15,17
004057|box_n4_H18|b002021|5,6,15,18
004058|box_n4_H18|b002022|5,6,16,17
004059|box_n4_H18|b002023|5,6,16,18
004060|box_n4_H18|b002024|5,6,17,18
004061|box_n4_H18|b002025|5,7,8,9
004062|box_n4_H18|b002026|5,7,8,10
004063|box_n4_H18|b002027|5,7,8,11
004064|box_n4_H18|b002028|5,7,8,12
004065|box_n4_H18|b002029|5,7,8,13
004066|box_n4_H18|b002030|5,7,8,14
004067|box_n4_H18|b002031|5,7,8,15
004068|box_n4_H18|b002032|5,7,8,16
004069|box_n4_H18|b002033|5,7,8,17
004070|box_n4_H18|b002034|5,7,8,18
004071|box_n4_H18|b002035|5,7,9,10
004072|box_n4_H18|b002036|5,7,9,11
004073|box_n4_H18|b002037|5,7,9,12
004074|box_n4_H18|b002038|5,7,9,13
004075|box_n4_H18|b002039|5,7,9,14
004076|box_n4_H18|b002040|5,7,9,15
004077|box_n4_H18|b002041|5,7,9,16
004078|box_n4_H18|b002042|5,7,9,17
004079|box_n4_H18|b002043|5,7,9,18
004080|box_n4_H18|b002044|5,7,10,11
004081|box_n4_H18|b002045|5,7,10,12
004082|box_n4_H18|b002046|5,7,10,13
004083|box_n4_H18|b002047|5,7,10,14
004084|box_n4_H18|b002048|5,7,10,15
004085|box_n4_H18|b002049|5,7,10,16
004086|box_n4_H18|b002050|5,7,10,17
004087|box_n4_H18|b002051|5,7,10,18
004088|box_n4_H18|b002052|5,7,11,12
004089|box_n4_H18|b002053|5,7,11,13
004090|box_n4_H18|b002054|5,7,11,14
004091|box_n4_H18|b002055|5,7,11,15
004092|box_n4_H18|b002056|5,7,11,16
004093|box_n4_H18|b002057|5,7,11,17
004094|box_n4_H18|b002058|5,7,11,18
004095|box_n4_H18|b002059|5,7,12,13
004096|box_n4_H18|b002060|5,7,12,14
004097|box_n4_H18|b002061|5,7,12,15
004098|box_n4_H18|b002062|5,7,12,16
004099|box_n4_H18|b002063|5,7,12,17
004100|box_n4_H18|b002064|5,7,12,18
004101|box_n4_H18|b002065|5,7,13,14
004102|box_n4_H18|b002066|5,7,13,15
004103|box_n4_H18|b002067|5,7,13,16
004104|box_n4_H18|b002068|5,7,13,17
004105|box_n4_H18|b002069|5,7,13,18
004106|box_n4_H18|b002070|5,7,14,15
004107|box_n4_H18|b002071|5,7,14,16
004108|box_n4_H18|b002072|5,7,14,17
004109|box_n4_H18|b002073|5,7,14,18
004110|box_n4_H18|b002074|5,7,15,16
004111|box_n4_H18|b002075|5,7,15,17
004112|box_n4_H18|b002076|5,7,15,18
004113|box_n4_H18|b002077|5,7,16,17
004114|box_n4_H18|b002078|5,7,16,18
004115|box_n4_H18|b002079|5,7,17,18
004116|box_n4_H18|b002080|5,8,9,10
004117|box_n4_H18|b002081|5,8,9,11
004118|box_n4_H18|b002082|5,8,9,12
004119|box_n4_H18|b002083|5,8,9,13
004120|box_n4_H18|b002084|5,8,9,14
004121|box_n4_H18|b002085|5,8,9,15
004122|box_n4_H18|b002086|5,8,9,16
004123|box_n4_H18|b002087|5,8,9,17
004124|box_n4_H18|b002088|5,8,9,18
004125|box_n4_H18|b002089|5,8,10,11
004126|box_n4_H18|b002090|5,8,10,12
004127|box_n4_H18|b002091|5,8,10,13
004128|box_n4_H18|b002092|5,8,10,14
004129|box_n4_H18|b002093|5,8,10,15
004130|box_n4_H18|b002094|5,8,10,16
004131|box_n4_H18|b002095|5,8,10,17
004132|box_n4_H18|b002096|5,8,10,18
004133|box_n4_H18|b002097|5,8,11,12
004134|box_n4_H18|b002098|5,8,11,13
004135|box_n4_H18|b002099|5,8,11,14
004136|box_n4_H18|b002100|5,8,11,15
004137|box_n4_H18|b002101|5,8,11,16
004138|box_n4_H18|b002102|5,8,11,17
004139|box_n4_H18|b002103|5,8,11,18
004140|box_n4_H18|b002104|5,8,12,13
004141|box_n4_H18|b002105|5,8,12,14
004142|box_n4_H18|b002106|5,8,12,15
004143|box_n4_H18|b002107|5,8,12,16
004144|box_n4_H18|b002108|5,8,12,17
004145|box_n4_H18|b002109|5,8,12,18
004146|box_n4_H18|b002110|5,8,13,14
004147|box_n4_H18|b002111|5,8,13,15
004148|box_n4_H18|b002112|5,8,13,16
004149|box_n4_H18|b002113|5,8,13,17
004150|box_n4_H18|b002114|5,8,13,18
004151|box_n4_H18|b002115|5,8,14,15
004152|box_n4_H18|b002116|5,8,14,16
004153|box_n4_H18|b002117|5,8,14,17
004154|box_n4_H18|b002118|5,8,14,18
004155|box_n4_H18|b002119|5,8,15,16
004156|box_n4_H18|b002120|5,8,15,17
004157|box_n4_H18|b002121|5,8,15,18
004158|box_n4_H18|b002122|5,8,16,17
004159|box_n4_H18|b002123|5,8,16,18
004160|box_n4_H18|b002124|5,8,17,18
004161|box_n4_H18|b002125|5,9,10,11
004162|box_n4_H18|b002126|5,9,10,12
004163|box_n4_H18|b002127|5,9,10,13
004164|box_n4_H18|b002128|5,9,10,14
004165|box_n4_H18|b002129|5,9,10,15
004166|box_n4_H18|b002130|5,9,10,16
004167|box_n4_H18|b002131|5,9,10,17
004168|box_n4_H18|b002132|5,9,10,18
004169|box_n4_H18|b002133|5,9,11,12
004170|box_n4_H18|b002134|5,9,11,13
004171|box_n4_H18|b002135|5,9,11,14
004172|box_n4_H18|b002136|5,9,11,15
004173|box_n4_H18|b002137|5,9,11,16
004174|box_n4_H18|b002138|5,9,11,17
004175|box_n4_H18|b002139|5,9,11,18
004176|box_n4_H18|b002140|5,9,12,13
004177|box_n4_H18|b002141|5,9,12,14
004178|box_n4_H18|b002142|5,9,12,15
004179|box_n4_H18|b002143|5,9,12,16
004180|box_n4_H18|b002144|5,9,12,17
004181|box_n4_H18|b002145|5,9,12,18
004182|box_n4_H18|b002146|5,9,13,14
004183|box_n4_H18|b002147|5,9,13,15
004184|box_n4_H18|b002148|5,9,13,16
004185|box_n4_H18|b002149|5,9,13,17
004186|box_n4_H18|b002150|5,9,13,18
004187|box_n4_H18|b002151|5,9,14,15
004188|box_n4_H18|b002152|5,9,14,16
004189|box_n4_H18|b002153|5,9,14,17
004190|box_n4_H18|b002154|5,9,14,18
004191|box_n4_H18|b002155|5,9,15,16
004192|box_n4_H18|b002156|5,9,15,17
004193|box_n4_H18|b002157|5,9,15,18
004194|box_n4_H18|b002158|5,9,16,17
004195|box_n4_H18|b002159|5,9,16,18
004196|box_n4_H18|b002160|5,9,17,18
004197|box_n4_H18|b002161|5,10,11,12
004198|box_n4_H18|b002162|5,10,11,13
004199|box_n4_H18|b002163|5,10,11,14
004200|box_n4_H18|b002164|5,10,11,15
004201|box_n4_H18|b002165|5,10,11,16
004202|box_n4_H18|b002166|5,10,11,17
004203|box_n4_H18|b002167|5,10,11,18
004204|box_n4_H18|b002168|5,10,12,13
004205|box_n4_H18|b002169|5,10,12,14
004206|box_n4_H18|b002170|5,10,12,15
004207|box_n4_H18|b002171|5,10,12,16
004208|box_n4_H18|b002172|5,10,12,17
004209|box_n4_H18|b002173|5,10,12,18
004210|box_n4_H18|b002174|5,10,13,14
004211|box_n4_H18|b002175|5,10,13,15
004212|box_n4_H18|b002176|5,10,13,16
004213|box_n4_H18|b002177|5,10,13,17
004214|box_n4_H18|b002178|5,10,13,18
004215|box_n4_H18|b002179|5,10,14,15
004216|box_n4_H18|b002180|5,10,14,16
004217|box_n4_H18|b002181|5,10,14,17
004218|box_n4_H18|b002182|5,10,14,18
004219|box_n4_H18|b002183|5,10,15,16
004220|box_n4_H18|b002184|5,10,15,17
004221|box_n4_H18|b002185|5,10,15,18
004222|box_n4_H18|b002186|5,10,16,17
004223|box_n4_H18|b002187|5,10,16,18
004224|box_n4_H18|b002188|5,10,17,18
004225|box_n4_H18|b002189|5,11,12,13
004226|box_n4_H18|b002190|5,11,12,14
004227|box_n4_H18|b002191|5,11,12,15
004228|box_n4_H18|b002192|5,11,12,16
004229|box_n4_H18|b002193|5,11,12,17
004230|box_n4_H18|b002194|5,11,12,18
004231|box_n4_H18|b002195|5,11,13,14
004232|box_n4_H18|b002196|5,11,13,15
004233|box_n4_H18|b002197|5,11,13,16
004234|box_n4_H18|b002198|5,11,13,17
004235|box_n4_H18|b002199|5,11,13,18
004236|box_n4_H18|b002200|5,11,14,15
004237|box_n4_H18|b002201|5,11,14,16
004238|box_n4_H18|b002202|5,11,14,17
004239|box_n4_H18|b002203|5,11,14,18
004240|box_n4_H18|b002204|5,11,15,16
004241|box_n4_H18|b002205|5,11,15,17
004242|box_n4_H18|b002206|5,11,15,18
004243|box_n4_H18|b002207|5,11,16,17
004244|box_n4_H18|b002208|5,11,16,18
004245|box_n4_H18|b002209|5,11,17,18
004246|box_n4_H18|b002210|5,12,13,14
004247|box_n4_H18|b002211|5,12,13,15
004248|box_n4_H18|b002212|5,12,13,16
004249|box_n4_H18|b002213|5,12,13,17
004250|box_n4_H18|b002214|5,12,13,18
004251|box_n4_H18|b002215|5,12,14,15
004252|box_n4_H18|b002216|5,12,14,16
004253|box_n4_H18|b002217|5,12,14,17
004254|box_n4_H18|b002218|5,12,14,18
004255|box_n4_H18|b002219|5,12,15,16
004256|box_n4_H18|b002220|5,12,15,17
004257|box_n4_H18|b002221|5,12,15,18
004258|box_n4_H18|b002222|5,12,16,17
004259|box_n4_H18|b002223|5,12,16,18
004260|box_n4_H18|b002224|5,12,17,18
004261|box_n4_H18|b002225|5,13,14,15
004262|box_n4_H18|b002226|5,13,14,16
004263|box_n4_H18|b002227|5,13,14,17
004264|box_n4_H18|b002228|5,13,14,18
004265|box_n4_H18|b002229|5,13,15,16
004266|box_n4_H18|b002230|5,13,15,17
004267|box_n4_H18|b002231|5,13,15,18
004268|box_n4_H18|b002232|5,13,16,17
004269|box_n4_H18|b002233|5,13,16,18
004270|box_n4_H18|b002234|5,13,17,18
004271|box_n4_H18|b002235|5,14,15,16
004272|box_n4_H18|b002236|5,14,15,17
004273|box_n4_H18|b002237|5,14,15,18
004274|box_n4_H18|b002238|5,14,16,17
004275|box_n4_H18|b002239|5,14,16,18
004276|box_n4_H18|b002240|5,14,17,18
004277|box_n4_H18|b002241|5,15,16,17
004278|box_n4_H18|b002242|5,15,16,18
004279|box_n4_H18|b002243|5,15,17,18
004280|box_n4_H18|b002244|5,16,17,18
004281|box_n4_H18|b002245|6,7,8,9
004282|box_n4_H18|b002246|6,7,8,10
004283|box_n4_H18|b002247|6,7,8,11
004284|box_n4_H18|b002248|6,7,8,12
004285|box_n4_H18|b002249|6,7,8,13
004286|box_n4_H18|b002250|6,7,8,14
004287|box_n4_H18|b002251|6,7,8,15
004288|box_n4_H18|b002252|6,7,8,16
004289|box_n4_H18|b002253|6,7,8,17
004290|box_n4_H18|b002254|6,7,8,18
004291|box_n4_H18|b002255|6,7,9,10
004292|box_n4_H18|b002256|6,7,9,11
004293|box_n4_H18|b002257|6,7,9,12
004294|box_n4_H18|b002258|6,7,9,13
004295|box_n4_H18|b002259|6,7,9,14
004296|box_n4_H18|b002260|6,7,9,15
004297|box_n4_H18|b002261|6,7,9,16
004298|box_n4_H18|b002262|6,7,9,17
004299|box_n4_H18|b002263|6,7,9,18
004300|box_n4_H18|b002264|6,7,10,11
004301|box_n4_H18|b002265|6,7,10,12
004302|box_n4_H18|b002266|6,7,10,13
004303|box_n4_H18|b002267|6,7,10,14
004304|box_n4_H18|b002268|6,7,10,15
004305|box_n4_H18|b002269|6,7,10,16
004306|box_n4_H18|b002270|6,7,10,17
004307|box_n4_H18|b002271|6,7,10,18
004308|box_n4_H18|b002272|6,7,11,12
004309|box_n4_H18|b002273|6,7,11,13
004310|box_n4_H18|b002274|6,7,11,14
004311|box_n4_H18|b002275|6,7,11,15
004312|box_n4_H18|b002276|6,7,11,16
004313|box_n4_H18|b002277|6,7,11,17
004314|box_n4_H18|b002278|6,7,11,18
004315|box_n4_H18|b002279|6,7,12,13
004316|box_n4_H18|b002280|6,7,12,14
004317|box_n4_H18|b002281|6,7,12,15
004318|box_n4_H18|b002282|6,7,12,16
004319|box_n4_H18|b002283|6,7,12,17
004320|box_n4_H18|b002284|6,7,12,18
004321|box_n4_H18|b002285|6,7,13,14
004322|box_n4_H18|b002286|6,7,13,15
004323|box_n4_H18|b002287|6,7,13,16
004324|box_n4_H18|b002288|6,7,13,17
004325|box_n4_H18|b002289|6,7,13,18
004326|box_n4_H18|b002290|6,7,14,15
004327|box_n4_H18|b002291|6,7,14,16
004328|box_n4_H18|b002292|6,7,14,17
004329|box_n4_H18|b002293|6,7,14,18
004330|box_n4_H18|b002294|6,7,15,16
004331|box_n4_H18|b002295|6,7,15,17
004332|box_n4_H18|b002296|6,7,15,18
004333|box_n4_H18|b002297|6,7,16,17
004334|box_n4_H18|b002298|6,7,16,18
004335|box_n4_H18|b002299|6,7,17,18
004336|box_n4_H18|b002300|6,8,9,10
004337|box_n4_H18|b002301|6,8,9,11
004338|box_n4_H18|b002302|6,8,9,12
004339|box_n4_H18|b002303|6,8,9,13
004340|box_n4_H18|b002304|6,8,9,14
004341|box_n4_H18|b002305|6,8,9,15
004342|box_n4_H18|b002306|6,8,9,16
004343|box_n4_H18|b002307|6,8,9,17
004344|box_n4_H18|b002308|6,8,9,18
004345|box_n4_H18|b002309|6,8,10,11
004346|box_n4_H18|b002310|6,8,10,13
004347|box_n4_H18|b002311|6,8,10,15
004348|box_n4_H18|b002312|6,8,10,17
004349|box_n4_H18|b002313|6,8,11,12
004350|box_n4_H18|b002314|6,8,11,13
004351|box_n4_H18|b002315|6,8,11,14
004352|box_n4_H18|b002316|6,8,11,15
004353|box_n4_H18|b002317|6,8,11,16
004354|box_n4_H18|b002318|6,8,11,17
004355|box_n4_H18|b002319|6,8,11,18
004356|box_n4_H18|b002320|6,8,12,13
004357|box_n4_H18|b002321|6,8,12,15
004358|box_n4_H18|b002322|6,8,12,17
004359|box_n4_H18|b002323|6,8,13,14
004360|box_n4_H18|b002324|6,8,13,15
004361|box_n4_H18|b002325|6,8,13,16
004362|box_n4_H18|b002326|6,8,13,17
004363|box_n4_H18|b002327|6,8,13,18
004364|box_n4_H18|b002328|6,8,14,15
004365|box_n4_H18|b002329|6,8,14,17
004366|box_n4_H18|b002330|6,8,15,16
004367|box_n4_H18|b002331|6,8,15,17
004368|box_n4_H18|b002332|6,8,15,18
004369|box_n4_H18|b002333|6,8,16,17
004370|box_n4_H18|b002334|6,8,17,18
004371|box_n4_H18|b002335|6,9,10,11
004372|box_n4_H18|b002336|6,9,10,12
004373|box_n4_H18|b002337|6,9,10,13
004374|box_n4_H18|b002338|6,9,10,14
004375|box_n4_H18|b002339|6,9,10,15
004376|box_n4_H18|b002340|6,9,10,16
004377|box_n4_H18|b002341|6,9,10,17
004378|box_n4_H18|b002342|6,9,10,18
004379|box_n4_H18|b002343|6,9,11,12
004380|box_n4_H18|b002344|6,9,11,13
